ProductName,Revenue,CumRevenue,CumPercent
Daisy Hair Comb,237.13,61074086.869999796,99.91987709769822
Green Enamel Flower Hair Tie,236.99,61074323.8599998,99.92026482370261
Union Jack Hot Water Bottle,235.70000000000002,61074559.5599998,99.92065043921058
Vintage Wooden Bar Stool,235.5,61074795.0599998,99.92103572750979
Vintage Zinc Watering Can,235.47,61075030.5299998,99.9214209667277
"Letter ""F"" Bling Key Ring",235.19,61075265.7199998,99.92180574785336
Glitter Snow Pear Tree Decoration,234.79999999999998,61075500.519999795,99.92218989092194
Black Medium Glass Cake Stand,234.38,61075734.8999998,99.9225733468522
Cute Bird Ceature Screen,234.3,61075969.199999794,99.92295667189893
Pink Crystal Skull Phone Charm,234.0,61076203.199999794,99.92333950613255
Silver Lariat Black Stone Earrings,233.62,61076436.81999979,99.92372171866954
Diamante Hair Grip Pack/2 Lt Rose,233.53,61076670.34999979,99.92410378396261
Rustic Wooden Cabinet Glass Doors,230.38,61076900.729999796,99.92448069571793
"Letter ""V"" Bling Key Ring",229.85999999999999,61077130.589999795,99.92485675673048
Cream Bunny Easter Egg Basket,229.5,61077360.089999795,99.9252322287673
Green Heart Of Glass Bracelet,228.89,61077588.979999796,99.92560670281745
Colourful Flower Fruit Bowl,227.75,61077816.729999796,99.92597931177774
White Vint Art Deco Crystal Necklac,227.52,61078044.2499998,99.92635154444797
Green Murano Twist Necklace,225.04,61078269.2899998,99.92671971972973
Flower Purple Clock With Sucker,224.4,61078493.6899998,99.92708684794351
Pink Chrysanthemums Art Flower,223.2,61078716.8899998,99.92745201290481
Holly Top Christmas Stocking,222.4,61078939.2899998,99.92781586903112
Recipe Box With Metal Heart,220.79999999999998,61079160.089999795,99.92817710748744
"Flower Glass Garland Neckl36""Black",220.75,61079380.839999795,99.9285382641416
Toast Its - Dinosaur,219.07,61079599.909999795,99.92889667224229
White Enamel Flower Hair Tie,218.06,61079817.9699998,99.92925342793879
Pink Painted Kashmiri Chair,217.08,61080035.049999796,99.92960858031245
Black/White Glass/Silver Bracelet,215.3,61080250.34999979,99.92996082052824
Raspberry Ant Copper Flower Necklac,213.13,61080463.479999796,99.93030951052916
2 Daisies Hair Comb,212.73000000000002,61080676.20999979,99.93065754611254
Set Of 6 Ice Cream Skittles,212.32,61080888.52999979,99.93100491091802
Romantic Images Scrap Book Set,211.01,61081099.53999979,99.93135013250621
White Rosebud Pearl Earrings,210.26,61081309.79999979,99.9316941270616
Long Silver Necklace Pastel Flower,209.6,61081519.39999979,99.93203704182812
Blue Wire Spiral Candle Holder,207.65,61081727.04999979,99.93237676630937
"Letter ""T"" Bling Key Ring",206.78,61081933.82999979,99.93271506743257
Congratulations Bunting,205.92000000000002,61082139.74999979,99.93305196155815
Little Pink Monster Soft Toy,205.28,61082345.02999979,99.93338780861575
Yellow/Blue Retro Radio,205.24,61082550.269999795,99.9337235902316
Set 10 Card Kraft Reindeer 17084,205.16000000000003,61082755.42999979,99.93405924096393
Pink Rosebud Pearl Earrings,204.94,61082960.36999979,99.93439453176666
Pink Acrylic Jewel Snowflake,204.84,61083165.20999979,99.93472965896501
Glass And Painted Beads Bracelet To,203.32,61083368.52999979,99.9350622993769
Cream Sweetheart Wall Cabinet,201.54000000000002,61083570.06999979,99.93539202763093
Set Of 3 Coney Island Oval Boxes,200.98000000000002,61083771.04999979,99.93572083970047
Murano Style Glass Bracelet Red,199.14000000000001,61083970.18999979,99.93604664144954
Frog Sock Puppet,199.05,61084169.239999786,99.93637229595468
Gold Print Paper Bag,198.36,61084367.599999785,99.93669682158963
Red Peony Table Clock,198.16,61084565.75999978,99.93702102001583
Silver/Crystal Drop Earrings W Leaf,197.82000000000002,61084763.57999978,99.93734466218717
Gold Teddy Bear,197.5,61084961.07999978,99.93766778082453
Pink Glass Chunky Charm Bracelet,196.47,61085157.54999978,99.93798921433684
Oriental Red Cushion Cover,195.26,61085352.80999978,99.93830866823622
Lily Brooch Amethyst Colour,195.08,61085547.88999978,99.93862782764774
S/3 Pink Square Planters Roses,192.94,61085740.829999775,99.93894348592565
Purple Foxglove Artiifcial Flower,192.89999999999998,61085933.72999977,99.93925907876182
La Palmiera Wall Thermometer,192.89999999999998,61086126.62999977,99.939574671598
Rose Colour Pair Heart Hair Slides,190.95,61086317.579999775,99.93988707414888
Hello Sailor Bathroom Set,189.36,61086506.939999774,99.94019687539024
Blue Check Bag W Handle 34x20cm,188.7,61086695.63999978,99.94050559684275
Vip Holiday Purse,188.6,61086884.23999978,99.94081415469088
Crystal Czech Cross Phone Charm,187.87,61087072.109999776,99.94112151822706
Ant Silver Fuschia Boudicca Ring,185.78,61087257.88999978,99.94142546243187
Candy Spot Bunny,185.78,61087443.66999978,99.94172940663667
Pink Vintage Victorian Earrings,185.63,61087629.29999978,99.9420331054349
Drop Diamante Earrings Green,185.56,61087814.85999978,99.94233668971007
"Letter ""Z"" Bling Key Ring",184.62,61087999.47999978,99.94263873610413
Blue Painted Kashmiri Chair,184.35,61088183.82999978,99.94294034076638
5 Strand Glass Necklace Black,184.14000000000001,61088367.96999978,99.94324160185946
Pink Dog Cannister,183.8,61088551.76999978,99.94354230669767
French Chateau Oval Platter,183.75,61088735.51999978,99.94384292973368
Buttons And Stripes Notebook,183.17,61088918.68999978,99.94414260386432
Flower Burst Silver Ring Crystal,183.13,61089101.819999784,99.94444221255323
Pink Easter Hens+Flower,182.74,61089284.55999979,99.94474118318509
Wooden Box Advent Calendar,182.66000000000003,61089467.21999978,99.94504002293341
Midnight Blue Copper Flower Necklac,182.31,61089649.529999785,99.94533829006646
Army Camo Bookcover Tape,181.56,61089831.08999979,99.94563533016671
Pink Rosebud & Pearl Necklace,180.41,61090011.499999784,99.94593048881664
3 Black Cats W Hearts Blank Card,180.36,61090191.85999978,99.9462255656644
Black Drop Crystal Necklace,179.69,61090371.54999978,99.94651954636285
Amber Chunky Glass+Bead Necklace,179.64,61090551.18999978,99.94681344525912
Diamante Hair Grip Pack/2 Black Dia,179.6,61090730.78999978,99.94710727871364
Garden Path Notebook,179.1,61090909.889999785,99.9474002941463
Green Pendant Triple Shell Necklace,179.1,61091088.989999786,99.94769330957898
Green Stone/Crystal Earrings,178.4,61091267.389999785,99.947985179781
Classic Diamante Earrings Jet,178.35,61091445.739999786,99.94827696818086
Asstd Design Bubble Gum Ring,177.99,61091623.72999979,99.94856816760498
Envelope 50 Romantic Images,177.9,61091801.62999979,99.94885921978515
Black Sil't Squ Candle Plate,177.76000000000002,61091979.389999785,99.94915004291919
Amber Glass Tassle Bag Charm,177.74,61092157.12999979,99.94944083333239
Glass And Painted Beads Bracelet Ol,175.32999999999998,61092332.459999785,99.94972768088014
Filigree Diamante Earrings,174.94,61092507.39999978,99.95001389037087
Blue Glass Chunky Charm Bracelet,174.78000000000003,61092682.17999978,99.9502998380946
Cracked Glaze Necklace Red,174.39000000000001,61092856.569999784,99.95058514776127
Old Doc Russel Metal Sign,173.6,61093030.169999786,99.9508691649534
Murano Style Glass Bracelet Gold,172.46,61093202.62999979,99.95115131705568
Gold/Amber Drop Earrings W Leaf,172.34,61093374.96999979,99.95143327283269
Jade Green Enamel Hair Comb,172.22,61093547.18999979,99.95171503228445
Spots On Red Bookcover Tape,170.88,61093718.06999979,99.95199459943763
Elephant Clip W Suction Cup,170.88,61093888.949999794,99.95227416659078
Purple Gemstone Necklace 45cm,170.48,61094059.42999979,99.95255307932646
Black Vint Art Dec Crystal Necklace,170.46,61094229.88999979,99.95283195934125
Black Vintage Crystal Earrings,169.08,61094398.96999979,99.95310858161571
Set 10 Cards Cheerful Robin 17065,168.18,61094567.14999979,99.95338373145078
Midnight Blue Drop Crystal Necklace,167.82,61094734.96999979,99.95365829231012
Diamante Hair Grip Pack/2 Montana,167.47,61094902.43999979,99.95393228055417
Pink Felt Easter Egg Basket,167.16,61095069.599999785,99.95420576162465
Gold Diamante Star Brooch,167.02,61095236.61999979,99.95447901364899
Drop Diamante Earrings Black Diamon,166.5,61095403.11999979,99.95475141493061
Silver Black Orbit Drop Earrings,166.35,61095569.46999979,99.95502357080566
Silver Black Orbit Bracelet,165.76,61095735.22999979,99.95529476141492
Black 3 Bead Drop Earrings,164.35000000000002,61095899.57999979,99.9555636452025
Pink Murano Twist Necklace,163.66,61096063.239999786,99.95583140011992
Black Photo Album,161.39999999999998,61096224.639999785,99.95609545757847
Necklace+Bracelet Set Fruit Salad,161.01999999999998,61096385.65999979,99.95635889334044
Diamante Bow Brooch Black Colour,157.93,61096543.58999979,99.95661727372726
Dotcomgiftshop Tea Towel,156.9,61096700.489999786,99.95687396898903
Turq Pendant Triple Shell Necklace,156.07999999999998,61096856.569999784,99.95712932269493
Blue White Plastic Rings Lampshade,155.68,61097012.249999784,99.95738402198334
Diamond Las Vegas Necklace 45cm,155.46,61097167.709999785,99.95763836134215
Crochet Dog Keyring,155.22,61097322.92999978,99.95789230805045
Fire Polished Glass Bracelet Montan,155.07,61097477.999999784,99.95814600935218
Cream And Pink Flowers Pony,154.98999999999998,61097632.989999786,99.95839957977044
White Vintage Crystal Bracelet,154.53000000000003,61097787.51999979,99.95865239760856
Yuletide Images S/6 Paper Boxes,154.32,61097941.83999979,99.95890487187751
Vintage Enamel & Crystal Necklace,153.47,61098095.30999979,99.95915595550927
Mop Pendant Shell Necklace,153.35,61098248.65999979,99.9594068428158
"Flower Glass Garland Neckl36""Blue",153.29000000000002,61098401.94999979,99.95965763195969
Black Crystal Drop Earrings,153.13,61098555.07999979,99.95990815933659
Amethyst Hoop Earring Floral Leaf,151.86,61098706.93999979,99.96015660893794
The King Gift Bag 25x24x12cm,151.22,61098858.15999979,99.96040401147131
Mirrored Wall Art Foxy,150.11,61099008.26999979,99.96064959799614
Blue Hole Punch,149.89000000000001,61099158.15999979,99.96089482459134
Vintage Bead Pink Shade,149.89000000000001,61099308.04999979,99.96114005118653
"Flower Glass Garld Neckl36""Turquois",147.68,61099455.72999979,99.96138166212509
Zinc Heart Lattice Tray Oval,147.15,61099602.87999979,99.96162240596045
Turquoise Heart Of Glass Bracelet,147.02,61099749.89999979,99.96186293711014
Jet Black Las Vegas Necklace 45cm,146.86,61099896.75999979,99.96210320649283
Wine Bottle Dressing Ltblue,146.62,61100043.37999979,99.96234308322502
White/Pink Mini Crystals Necklace,146.61,61100189.989999786,99.96258294359679
White Murano Twist Bracelet,145.32,61100335.30999979,99.96282069347212
Riviera Necklace,144.13,61100479.43999979,99.96305649645542
Pink Small Jewelled Photoframe,143.28,61100622.71999979,99.96329090880154
White Vintage Crystal Earrings,142.13,61100764.84999979,99.96352343969737
Green Drop Earrings W Bead Cluster,141.61,61100906.45999979,99.96375511985046
Jet Black Las Vegas Bracelet Round,141.05,61101047.50999979,99.96398588381906
A4 Wall Tidy Red Flowers,140.79,61101188.29999979,99.96421622241628
Sweetheart Carry-All Basket,139.82999999999998,61101328.12999979,99.96444499041154
Blue Easter Egg Hunt Start Post,139.21,61101467.33999979,99.96467274405965
Cracked Glaze Necklace Ivory,139.09,61101606.42999979,99.96490030138254
3 Pink Hen+Chicks In Basket,138.36,61101744.78999979,99.9651266643935
Pink Flock Photo Frame,138.36,61101883.14999979,99.96535302740445
Set Of 6 Easter Rainbow Chicks,138.36,61102021.50999979,99.96557939041541
Silicon Star Bulb Blue,138.36,61102159.86999979,99.96580575342637
Pink Flock Suede Cushion Cover,138.35999999999999,61102298.22999979,99.96603211643732
Hand Painted Hanging Easter Egg,138.28000000000003,61102436.50999979,99.96625834856478
Resin Necklace W Pastel Beads,138.04000000000002,61102574.54999979,99.96648418804173
Black Cherry Lights,137.36,61102711.90999979,99.96670891500895
Blue Tiled Tray,137.36,61102849.26999979,99.96693364197618
Hanging Heart Basket,136.4,61102985.669999786,99.96715679834142
Bird On Branch Canvas Screen,134.75,61103120.419999786,99.9673772552345
Amber Bertie Glass Bead Bag Charm,134.31,61103254.72999979,99.96759699226833
Vintage Photo Album Paris Days,134.08,61103388.80999979,99.96781635301211
Folkart Zinc Star Christmas Dec,133.44,61103522.249999784,99.96803466668787
Blue Organdy Round Lampshade W Bea,133.44,61103655.68999978,99.96825298036366
Pink Boudoir T-Light Holder,133.44,61103789.12999978,99.96847129403945
Lilac Feathers Curtain,132.72,61103921.84999978,99.96868842976374
15 Pink Fluffy Chicks In Box,132.7,61104054.54999978,99.96890553276717
Ant Silver Purple Boudicca Ring,132.7,61104187.249999784,99.9691226357706
Happy Birthday Card Stripey Teddy,132.52,61104319.76999979,99.96933944428616
Set/3 Tall Glass Candle Holder Pink,132.46,61104452.22999979,99.9695561546391
Cupid Scented Candle In Glass,131.34,61104583.56999979,99.96977103262304
5 Strand Glass Necklace Amethyst,129.38,61104712.949999794,99.96998270396126
Set 6 Cards Sparkly Reindeer 17262,129.07,61104842.019999795,99.97019386812595
Ivory Pendant Triple Shell Necklace,129.05,61104971.06999979,99.97040499956974
Silver/Natural Shell Necklace,128.24,61105099.309999794,99.97061480581812
Set 10 Cards Perfect Post 17090,128.0,61105227.309999794,99.97082421941599
Modern Vintage Cotton Shopping Bag,127.96,61105355.269999795,99.97103356757212
Pink Butterfly Washbag,127.21,61105482.479999796,99.97124168869546
Glass And Beads Bracelet Ivory,126.75,61105609.229999796,99.97144905723867
Diamante Necklace Purple,125.58000000000001,61105734.809999794,99.9716545116107
Green Pop Art Mao Cushion Cover,125.28,61105860.089999795,99.97185947516962
Pink Gauze Butterfly Lampshade,124.28,61105984.369999796,99.97206280268482
Orange/Wht/Fuschia Stones Necklace,122.62,61106106.98999979,99.9722634143674
French Chateau Large Fruit Bowl,122.5,61106229.48999979,99.97246382972475
Tiny Crystal Bracelet Green,121.78,61106351.269999795,99.9726630671306
Set 10 Xmas Cards & Badges 17070,120.97000000000001,61106472.23999979,99.97286097934102
Dusty Pink Christmas Tree 60cm,119.43,61106591.66999979,99.97305637204411
Frog King Watering Can,119.42999999999999,61106711.09999979,99.97325176474719
Black Drop Earrings W Long Beads,118.19,61106829.28999979,99.97344512875604
"Letter ""W"" Bling Key Ring",117.98,61106947.26999979,99.97363814919571
Pink Christmas Flock Droplet,117.88,61107065.14999979,99.973831006031
Metal Base For Candles,117.47999999999999,61107182.62999979,99.97402320844881
Cute Rabbit Ceature Screen,117.14999999999999,61107299.779999785,99.97421487097216
Ivory Shell Heart Earrings,116.44999999999999,61107416.22999979,99.97440538826494
Black Gemstone Necklace 45cm,116.32,61107532.54999979,99.974595692872
Set 10 Cards Out Of Order 17216,115.41000000000001,61107647.959999785,99.97478450867926
Blue Teatime Print Bowl,115.3,61107763.25999978,99.97497314452173
White Rosebud & Pearl Necklace,114.00999999999999,61107877.26999978,99.97515966986778
New Baroque B'fly Necklace Red,113.13000000000001,61107990.39999978,99.97534475549533
Amber Glass/Shell/Pearl Necklace,112.61,61108103.00999978,99.97552899038016
Cherry Blossom Table Clock,112.34,61108215.349999785,99.97571278353318
"Letter ""O"" Bling Key Ring",112.19999999999999,61108327.54999979,99.97589634764007
Orange Flower Mug,111.78,61108439.32999979,99.9760792246086
Beaded Love Heart Jewellery Set,111.2,61108550.52999979,99.97626115267175
White Frangipani Hair Clip,111.2,61108661.729999796,99.97644308073492
Psychedelic Metal Sign Calendar,110.6,61108772.3299998,99.97662402717184
Flower Garland Necklace Red,110.4,61108882.729999796,99.9768046464
Montana Diamond Cluster Earrings,109.91,61108992.63999979,99.97698446396673
Drop Earrings W Flower & Leaf,109.47999999999999,61109102.11999979,99.97716357803466
The King Gift Bag,109.2,61109211.31999979,99.97734223401035
"Pearl & Shell 42""Neckl Green",106.22,61109317.53999979,99.97751601457571
Rabbit Easter Decoration,106.16,61109423.69999979,99.97768969697846
Fire Polished Glass Bracelet Red,104.73999999999998,61109528.43999979,99.97786105619909
Robin Christmas Card,102.72999999999999,61109631.169999786,99.97802912697182
Blue Flock Cushion Cover,102.47999999999999,61109733.64999978,99.97819678873361
Set 10 Cards Jingle Bells 16957,102.4,61109836.04999978,99.97836431961191
Antique Olive Green Flower Earrings,102.25,61109938.29999978,99.97853160508365
Pink Murano Twist Bracelet,102.25,61110040.54999978,99.97869889055539
Cracked Glaze Earrings Red,102.11,61110142.65999978,99.97886594698102
Set 10 Christmas Cards Hohoho 16956,101.98,61110244.63999978,99.97903279072095
Set 10 Cards Scottie Dog 17211,101.68,61110346.31999978,99.97919914364776
Hanging Butterfly Egg,100.08,61110446.399999775,99.97936287890458
Glass Bead Hoop Earrings Amethyst,100.0,61110546.399999775,99.97952648327792
Blue Stripes Shoulder Bag,99.9,61110646.29999977,99.9796899240469
Set 10 Card Christmas Welcome 17112,99.85,61110746.149999775,99.97985328301368
